Date,Time,Rainfall (inches),Temperature (F)
11/2/2022,3:45:00 PM,0,46.3
11/2/2022,4:00:00 PM,0,46.1
11/2/2022,4:15:00 PM,0,45.3
11/2/2022,4:30:00 PM,0,45
11/2/2022,4:45:00 PM,0,43.4
11/2/2022,5:00:00 PM,0,42.5
11/2/2022,5:15:00 PM,0,42.6
11/2/2022,5:30:00 PM,0,41
11/2/2022,5:45:00 PM,0,40.3
11/2/2022,6:00:00 PM,0,39.3
11/2/2022,6:15:00 PM,0,38.6
11/2/2022,6:30:00 PM,0,38
11/2/2022,6:45:00 PM,0,37.5
11/2/2022,7:00:00 PM,0,37.4
11/2/2022,7:15:00 PM,0,36.7
11/2/2022,7:30:00 PM,0,36.6
11/2/2022,7:45:00 PM,0,35.7
11/2/2022,8:00:00 PM,0,36.1
11/2/2022,8:15:00 PM,0,35.9
11/2/2022,8:30:00 PM,0,35
11/2/2022,8:45:00 PM,0,35.5
11/2/2022,9:00:00 PM,0,35.6
11/2/2022,9:15:00 PM,0,35.3
11/2/2022,9:30:00 PM,0,35.2
11/2/2022,9:45:00 PM,0,35.3
11/2/2022,10:00:00 PM,0,35.4
11/2/2022,10:15:00 PM,0,35.3
11/2/2022,10:30:00 PM,0,35
11/2/2022,10:45:00 PM,0,35
11/2/2022,11:00:00 PM,0,34.8
11/2/2022,11:15:00 PM,0,34.6
11/2/2022,11:30:00 PM,0,33.9
11/2/2022,11:45:00 PM,0,33.7
11/3/2022,12:00:00 AM,0,33.8
11/3/2022,12:15:00 AM,0,33.4
11/3/2022,12:30:00 AM,0,33.4
11/3/2022,12:45:00 AM,0,33.2
11/3/2022,1:00:00 AM,0,33.5
11/3/2022,1:15:00 AM,0,33.6
11/3/2022,1:30:00 AM,0,33.9
11/3/2022,1:45:00 AM,0,33.4
11/3/2022,2:00:00 AM,0,32.7
11/3/2022,2:15:00 AM,0,32.8
11/3/2022,2:30:00 AM,0,32.8
11/3/2022,2:45:00 AM,0,32.5
11/3/2022,3:00:00 AM,0,33.2
11/3/2022,3:15:00 AM,0,33.6
11/3/2022,3:30:00 AM,0,33.2
11/3/2022,3:45:00 AM,0,33.7
11/3/2022,4:00:00 AM,0,34
11/3/2022,4:15:00 AM,0,34.1
11/3/2022,4:30:00 AM,0,34.4
11/3/2022,4:45:00 AM,0,34.5
11/3/2022,5:00:00 AM,0,34.6
11/3/2022,5:15:00 AM,0,34.6
11/3/2022,5:30:00 AM,0,34.6
11/3/2022,5:45:00 AM,0,34.9
11/3/2022,6:00:00 AM,0,34.8
11/3/2022,6:15:00 AM,0,35.1
11/3/2022,6:30:00 AM,0,35.5
11/3/2022,6:45:00 AM,0,35.6
11/3/2022,7:00:00 AM,0,35.5
11/3/2022,7:15:00 AM,0,35.4
11/3/2022,7:30:00 AM,0,35.6
11/3/2022,7:45:00 AM,0,35.6
11/3/2022,8:00:00 AM,0,35.8
11/3/2022,8:15:00 AM,0,35.9
11/3/2022,8:30:00 AM,0,35.9
11/3/2022,8:45:00 AM,0,35.9
11/3/2022,9:00:00 AM,0,36.4
11/3/2022,9:15:00 AM,0,37
11/3/2022,9:30:00 AM,0,38.3
11/3/2022,9:45:00 AM,0,38.7
11/3/2022,10:00:00 AM,0,39
11/3/2022,10:15:00 AM,0,39.5
11/3/2022,10:30:00 AM,0,39.5
11/3/2022,10:45:00 AM,0,39.4
11/3/2022,11:00:00 AM,0,39.9
11/3/2022,11:15:00 AM,0,41.1
11/3/2022,11:30:00 AM,0,41.2
11/3/2022,11:45:00 AM,0,41.3
11/3/2022,12:00:00 PM,0,40.6
11/3/2022,12:15:00 PM,0,40.4
11/3/2022,12:30:00 PM,0,40.3
11/3/2022,12:45:00 PM,0,41
11/3/2022,1:00:00 PM,0,41
11/3/2022,1:15:00 PM,0,41.1
11/3/2022,1:30:00 PM,0,41
11/3/2022,1:45:00 PM,0,41.3
11/3/2022,2:00:00 PM,0,41.7
11/3/2022,2:15:00 PM,0,41.8
11/3/2022,2:30:00 PM,0,41.5
11/3/2022,2:45:00 PM,0,41.7
11/3/2022,3:00:00 PM,0,41.6
11/3/2022,3:15:00 PM,0,41.6
11/3/2022,3:30:00 PM,0,41.3
11/3/2022,3:45:00 PM,0,40.7
11/3/2022,4:00:00 PM,0,40.3
11/3/2022,4:15:00 PM,0,39.8
11/3/2022,4:30:00 PM,0,39.5
11/3/2022,4:45:00 PM,0,39
11/3/2022,5:00:00 PM,0,38.8
11/3/2022,5:15:00 PM,0,38.8
11/3/2022,5:30:00 PM,0,38.9
11/3/2022,5:45:00 PM,0,38.8
11/3/2022,6:00:00 PM,0,38.8
11/3/2022,6:15:00 PM,0,38.8
11/3/2022,6:30:00 PM,0,38.9
11/3/2022,6:45:00 PM,0,38.9
11/3/2022,7:00:00 PM,0,39
11/3/2022,7:15:00 PM,0,39.3
11/3/2022,7:30:00 PM,0,39.5
11/3/2022,7:45:00 PM,0,39.6
11/3/2022,8:00:00 PM,0,39.8
11/3/2022,8:15:00 PM,0,40.2
11/3/2022,8:30:00 PM,0,40.4
11/3/2022,8:45:00 PM,0,40.4
11/3/2022,9:00:00 PM,0,40.4
11/3/2022,9:15:00 PM,0,40.4
11/3/2022,9:30:00 PM,0,40.7
11/3/2022,9:45:00 PM,0,40.7
11/3/2022,10:00:00 PM,0,40.7
11/3/2022,10:15:00 PM,0,40.7
11/3/2022,10:30:00 PM,0,40.7
11/3/2022,10:45:00 PM,0,40.8
11/3/2022,11:00:00 PM,0,41.2
11/3/2022,11:15:00 PM,0,41.3
11/3/2022,11:30:00 PM,0,41.3
11/3/2022,11:45:00 PM,0,41.4
11/4/2022,12:00:00 AM,0,41.8
11/4/2022,12:15:00 AM,0,41.6
11/4/2022,12:30:00 AM,0,41.8
11/4/2022,12:45:00 AM,0,41.7
11/4/2022,1:00:00 AM,0,41.8
11/4/2022,1:15:00 AM,0,41.8
11/4/2022,1:30:00 AM,0,41.7
11/4/2022,1:45:00 AM,0,42.5
11/4/2022,2:00:00 AM,0,42.3
11/4/2022,2:15:00 AM,0,42.2
11/4/2022,2:30:00 AM,0.01,42.5
11/4/2022,2:45:00 AM,0,42.5
11/4/2022,3:00:00 AM,0,42.1
11/4/2022,3:15:00 AM,0,42.1
11/4/2022,3:30:00 AM,0,42.2
11/4/2022,3:45:00 AM,0,42.1
11/4/2022,4:00:00 AM,0,42.2
11/4/2022,4:15:00 AM,0,42.3
11/4/2022,4:30:00 AM,0,42.4
11/4/2022,4:45:00 AM,0,42.5
11/4/2022,5:00:00 AM,0,42.5
11/4/2022,5:15:00 AM,0,42.6
11/4/2022,5:30:00 AM,0,42.7
11/4/2022,5:45:00 AM,0,42.8
11/4/2022,6:00:00 AM,0,43.2
11/4/2022,6:15:00 AM,0,43.2
11/4/2022,6:30:00 AM,0,42.5
11/4/2022,6:45:00 AM,0,41.1
11/4/2022,7:00:00 AM,0,40.3
11/4/2022,7:15:00 AM,0,39.7
11/4/2022,7:30:00 AM,0,39.5
11/4/2022,7:45:00 AM,0,39.2
11/4/2022,8:00:00 AM,0,39
11/4/2022,8:15:00 AM,0,39.1
11/4/2022,8:30:00 AM,0,39.2
11/4/2022,8:45:00 AM,0,39.3
11/4/2022,9:00:00 AM,0,39.5
11/4/2022,9:15:00 AM,0,39.6
11/4/2022,9:30:00 AM,0,39.8
11/4/2022,9:45:00 AM,0,39.6
11/4/2022,10:00:00 AM,0,39.6
11/4/2022,10:15:00 AM,0,39.8
11/4/2022,10:30:00 AM,0,40
11/4/2022,10:45:00 AM,0,40
11/4/2022,11:00:00 AM,0,40.2
11/4/2022,11:15:00 AM,0,40.5
11/4/2022,11:30:00 AM,0,40.9
11/4/2022,11:45:00 AM,0,41.3
11/4/2022,12:00:00 PM,0,42.3
11/4/2022,12:15:00 PM,0,43.7
11/4/2022,12:30:00 PM,0,44.3
11/4/2022,12:45:00 PM,0,46.3
11/4/2022,1:00:00 PM,0,47.5
11/4/2022,1:15:00 PM,0,49
11/4/2022,1:30:00 PM,0,49.4
11/4/2022,1:45:00 PM,0,49.7
11/4/2022,2:00:00 PM,0,49.8
11/4/2022,2:15:00 PM,0,49.9
11/4/2022,2:30:00 PM,0,50.2
11/4/2022,2:45:00 PM,0,50.3
11/4/2022,3:00:00 PM,0,51.1
11/4/2022,3:15:00 PM,0,52.2
11/4/2022,3:30:00 PM,0,52.7
11/4/2022,3:45:00 PM,0,53.1
11/4/2022,4:00:00 PM,0,53.1
11/4/2022,4:15:00 PM,0,53
11/4/2022,4:30:00 PM,0,53.1
11/4/2022,4:45:00 PM,0,53.5
11/4/2022,5:00:00 PM,0,53.5
11/4/2022,5:15:00 PM,0,53.7
11/4/2022,5:30:00 PM,0,53.6
11/4/2022,5:45:00 PM,0,54
11/4/2022,6:00:00 PM,0,54
11/4/2022,6:15:00 PM,0,54.2
11/4/2022,6:30:00 PM,0,54.2
11/4/2022,6:45:00 PM,0,54
11/4/2022,7:00:00 PM,0,53.9
11/4/2022,7:15:00 PM,0,54
11/4/2022,7:30:00 PM,0,54.4
11/4/2022,7:45:00 PM,0,54.4
11/4/2022,8:00:00 PM,0,55.3
11/4/2022,8:15:00 PM,0,55.2
11/4/2022,8:30:00 PM,0,55.1
11/4/2022,8:45:00 PM,0,54.8
11/4/2022,9:00:00 PM,0,55
11/4/2022,9:15:00 PM,0,55.1
11/4/2022,9:30:00 PM,0,54.6
11/4/2022,9:45:00 PM,0,54.5
11/4/2022,10:00:00 PM,0,54.1
11/4/2022,10:15:00 PM,0,52.1
11/4/2022,10:30:00 PM,0,47
11/4/2022,10:45:00 PM,0,44.7
11/4/2022,11:00:00 PM,0,43.8
11/4/2022,11:15:00 PM,0,43.5
11/4/2022,11:30:00 PM,0,43.9
11/4/2022,11:45:00 PM,0,44
11/5/2022,12:00:00 AM,0,44.4
11/5/2022,12:15:00 AM,0,44.2
11/5/2022,12:30:00 AM,0,44.3
11/5/2022,12:45:00 AM,0,44.4
11/5/2022,1:00:00 AM,0,43.9
11/5/2022,1:15:00 AM,0,43.2
11/5/2022,1:30:00 AM,0,41.8
11/5/2022,1:45:00 AM,0,41.3
11/5/2022,2:00:00 AM,0,41.2
11/5/2022,2:15:00 AM,0,40.8
11/5/2022,2:30:00 AM,0,41
11/5/2022,2:45:00 AM,0,41.2
11/5/2022,3:00:00 AM,0,41.5
11/5/2022,3:15:00 AM,0,41.6
11/5/2022,3:30:00 AM,0,41.6
11/5/2022,3:45:00 AM,0,41.5
11/5/2022,4:00:00 AM,0,41.4
11/5/2022,4:15:00 AM,0,41.6
11/5/2022,4:30:00 AM,0,41.7
11/5/2022,4:45:00 AM,0,41.6
11/5/2022,5:00:00 AM,0,41.7
11/5/2022,5:15:00 AM,0,41.6
11/5/2022,5:30:00 AM,0,41.1
11/5/2022,5:45:00 AM,0,41.4
11/5/2022,6:00:00 AM,0,41.3
11/5/2022,6:15:00 AM,0,41.5
11/5/2022,6:30:00 AM,0,41.3
11/5/2022,6:45:00 AM,0,41.2
11/5/2022,7:00:00 AM,0,41.3
11/5/2022,7:15:00 AM,0,40.8
11/5/2022,7:30:00 AM,0,40.3
11/5/2022,7:45:00 AM,0,40.4
11/5/2022,8:00:00 AM,0,40
11/5/2022,8:15:00 AM,0,39.8
11/5/2022,8:30:00 AM,0,39.7
11/5/2022,8:45:00 AM,0,39.7
11/5/2022,9:00:00 AM,0,40.3
11/5/2022,9:15:00 AM,0,40.6
11/5/2022,9:30:00 AM,0,40.8
11/5/2022,9:45:00 AM,0,43.5
11/5/2022,10:00:00 AM,0,44.4
11/5/2022,10:15:00 AM,0,46.1
11/5/2022,10:30:00 AM,0,45.2
11/5/2022,10:45:00 AM,0,45.9
11/5/2022,11:00:00 AM,0,45.7
11/5/2022,11:15:00 AM,0,46
11/5/2022,11:30:00 AM,0,46.3
11/5/2022,11:45:00 AM,0,46.7
11/5/2022,12:00:00 PM,0,47
11/5/2022,12:15:00 PM,0,47.4
11/5/2022,12:30:00 PM,0,47.3
11/5/2022,12:45:00 PM,0,46.4
11/5/2022,1:00:00 PM,0,45.8
11/5/2022,1:15:00 PM,0,47
11/5/2022,1:30:00 PM,0,48.2
11/5/2022,1:45:00 PM,0,51.1
11/5/2022,2:00:00 PM,0,49.6
11/5/2022,2:15:00 PM,0,48
11/5/2022,2:30:00 PM,0,47.9
11/5/2022,2:45:00 PM,0,48.2
11/5/2022,3:00:00 PM,0,48.9
11/5/2022,3:15:00 PM,0,48.5
11/5/2022,3:30:00 PM,0,49.4
11/5/2022,3:45:00 PM,0,48.9
11/5/2022,4:00:00 PM,0,47.1
11/5/2022,4:15:00 PM,0,46.4
11/5/2022,4:30:00 PM,0,45.8
11/5/2022,4:45:00 PM,0,44.9
11/5/2022,5:00:00 PM,0,44.5
11/5/2022,5:15:00 PM,0,45
11/5/2022,5:30:00 PM,0,44.6
11/5/2022,5:45:00 PM,0,43.4
11/5/2022,6:00:00 PM,0,42.7
11/5/2022,6:15:00 PM,0,42.5
11/5/2022,6:30:00 PM,0,41.6
11/5/2022,6:45:00 PM,0,41.2
11/5/2022,7:00:00 PM,0,41.1
11/5/2022,7:15:00 PM,0,40.2
11/5/2022,7:30:00 PM,0,39
11/5/2022,7:45:00 PM,0,39.2
11/5/2022,8:00:00 PM,0,38.6
11/5/2022,8:15:00 PM,0,38
11/5/2022,8:30:00 PM,0,37.5
11/5/2022,8:45:00 PM,0,38.4
11/5/2022,9:00:00 PM,0,38.1
11/5/2022,9:15:00 PM,0,39.7
11/5/2022,9:30:00 PM,0,40.5
11/5/2022,9:45:00 PM,0,40.2
11/5/2022,10:00:00 PM,0,40.1
11/5/2022,10:15:00 PM,0,39.3
11/5/2022,10:30:00 PM,0,39.6
11/5/2022,10:45:00 PM,0,39.9
11/5/2022,11:00:00 PM,0,40.7
11/5/2022,11:15:00 PM,0,40.8
11/5/2022,11:30:00 PM,0,41.5
11/5/2022,11:45:00 PM,0,41.7
11/6/2022,12:00:00 AM,0,41.7
11/6/2022,12:15:00 AM,0,41.4
11/6/2022,12:30:00 AM,0,41.1
11/6/2022,12:45:00 AM,0,42.2
11/6/2022,1:00:00 AM,0,43.6
11/6/2022,1:00:00 AM,0,43.4
11/6/2022,1:00:00 AM,0,43.6
11/6/2022,1:00:00 AM,0,43.4
11/6/2022,1:15:00 AM,0,43.9
11/6/2022,1:15:00 AM,0,42.9
11/6/2022,1:15:00 AM,0,43.9
11/6/2022,1:15:00 AM,0,42.9
11/6/2022,1:30:00 AM,0,43.6
11/6/2022,1:30:00 AM,0,42.5
11/6/2022,1:30:00 AM,0,43.6
11/6/2022,1:30:00 AM,0,42.5
11/6/2022,1:45:00 AM,0,43.7
11/6/2022,1:45:00 AM,0,42.2
11/6/2022,1:45:00 AM,0,43.7
11/6/2022,1:45:00 AM,0,42.2
11/6/2022,2:00:00 AM,0,42.3
11/6/2022,2:15:00 AM,0,42.2
11/6/2022,2:30:00 AM,0,42
11/6/2022,2:45:00 AM,0,41.4
11/6/2022,3:00:00 AM,0,40.9
11/6/2022,3:15:00 AM,0,40
11/6/2022,3:30:00 AM,0,39.3
11/6/2022,3:45:00 AM,0,38.9
11/6/2022,4:00:00 AM,0,38.6
11/6/2022,4:15:00 AM,0,38.3
11/6/2022,4:30:00 AM,0,38.4
11/6/2022,4:45:00 AM,0,38.7
11/6/2022,5:00:00 AM,0,38.6
11/6/2022,5:15:00 AM,0,38.4
11/6/2022,5:30:00 AM,0,38.2
11/6/2022,5:45:00 AM,0,38
11/6/2022,6:00:00 AM,0,37.8
11/6/2022,6:15:00 AM,0,37.3
11/6/2022,6:30:00 AM,0,37.2
11/6/2022,6:45:00 AM,0,37.2
11/6/2022,7:00:00 AM,0,37.3
11/6/2022,7:15:00 AM,0,37.5
11/6/2022,7:30:00 AM,0,37.5
11/6/2022,7:45:00 AM,0,37.4
11/6/2022,8:00:00 AM,0,37.5
11/6/2022,8:15:00 AM,0,37.6
11/6/2022,8:30:00 AM,0,37.7
11/6/2022,8:45:00 AM,0,37.7
11/6/2022,9:00:00 AM,0,37.5
11/6/2022,9:15:00 AM,0,37.3
11/6/2022,9:30:00 AM,0,37.5
11/6/2022,9:45:00 AM,0,37.7
11/6/2022,10:00:00 AM,0,37.4
11/6/2022,10:15:00 AM,0,38.1
11/6/2022,10:30:00 AM,0,38.5
11/6/2022,10:45:00 AM,0,39
11/6/2022,11:00:00 AM,0,39.4
11/6/2022,11:15:00 AM,0,40
11/6/2022,11:30:00 AM,0,39.6
11/6/2022,11:45:00 AM,0,39.8
11/6/2022,12:00:00 PM,0,41.4
11/6/2022,12:15:00 PM,0,41.4
11/6/2022,12:30:00 PM,0,42.9
11/6/2022,12:45:00 PM,0,44.1
11/6/2022,1:00:00 PM,0,44.5
11/6/2022,1:15:00 PM,0,46.1
11/6/2022,1:30:00 PM,0,44.2
11/6/2022,1:45:00 PM,0,43.8
11/6/2022,2:00:00 PM,0,44.3
11/6/2022,2:15:00 PM,0,44.6
11/6/2022,2:30:00 PM,0,43.5
11/6/2022,2:45:00 PM,0,43.9
11/6/2022,3:00:00 PM,0.01,43.3
11/6/2022,3:15:00 PM,0,43.4
11/6/2022,3:30:00 PM,0,43.6
11/6/2022,3:45:00 PM,0,43
11/6/2022,4:00:00 PM,0,43.1
11/6/2022,4:15:00 PM,0,42
11/6/2022,4:30:00 PM,0,41.5
11/6/2022,4:45:00 PM,0,41.3
11/6/2022,5:00:00 PM,0,41
11/6/2022,5:15:00 PM,0,40.6
11/6/2022,5:30:00 PM,0,40.4
11/6/2022,5:45:00 PM,0,39.8
11/6/2022,6:00:00 PM,0,39.3
11/6/2022,6:15:00 PM,0,39.1
11/6/2022,6:30:00 PM,0,38.9
11/6/2022,6:45:00 PM,0,38.7
11/6/2022,7:00:00 PM,0,38.6
11/6/2022,7:15:00 PM,0,38.5
11/6/2022,7:30:00 PM,0,38.4
11/6/2022,7:45:00 PM,0,38.4
11/6/2022,8:00:00 PM,0,38.1
11/6/2022,8:15:00 PM,0,37.9
11/6/2022,8:30:00 PM,0,37.8
11/6/2022,8:45:00 PM,0,37.8
11/6/2022,9:00:00 PM,0,37.7
11/6/2022,9:15:00 PM,0,37.6
11/6/2022,9:30:00 PM,0,37.4
11/6/2022,9:45:00 PM,0,37.2
11/6/2022,10:00:00 PM,0,37.1
11/6/2022,10:15:00 PM,0,37
11/6/2022,10:30:00 PM,0,37
11/6/2022,10:45:00 PM,0,37
11/6/2022,11:00:00 PM,0,37.1
11/6/2022,11:15:00 PM,0,37.1
11/6/2022,11:30:00 PM,0,37.1
11/6/2022,11:45:00 PM,0,37.4
11/7/2022,12:00:00 AM,0,37.3
11/7/2022,12:15:00 AM,0,37.4
11/7/2022,12:30:00 AM,0,37.3
11/7/2022,12:45:00 AM,0,37.4
11/7/2022,1:00:00 AM,0,37.4
11/7/2022,1:15:00 AM,0,37.4
11/7/2022,1:30:00 AM,0,37.4
11/7/2022,1:45:00 AM,0,37.4
11/7/2022,2:00:00 AM,0,37.4
11/7/2022,2:15:00 AM,0,37.3
11/7/2022,2:30:00 AM,0,37.3
11/7/2022,2:45:00 AM,0,37.2
11/7/2022,3:00:00 AM,0,37
11/7/2022,3:15:00 AM,0,37
11/7/2022,3:30:00 AM,0,36.9
11/7/2022,3:45:00 AM,0,36.8
11/7/2022,4:00:00 AM,0,36.6
11/7/2022,4:15:00 AM,0,36.2
11/7/2022,4:30:00 AM,0,36.2
11/7/2022,4:45:00 AM,0,36.2
11/7/2022,5:00:00 AM,0,35.7
11/7/2022,5:15:00 AM,0,35.8
11/7/2022,5:30:00 AM,0,35.9
11/7/2022,5:45:00 AM,0,35.7
11/7/2022,6:00:00 AM,0,35.3
11/7/2022,6:15:00 AM,0,35.5
11/7/2022,6:30:00 AM,0,35.6
11/7/2022,6:45:00 AM,0,35.7
11/7/2022,7:00:00 AM,0,35.3
11/7/2022,7:15:00 AM,0,35.1
11/7/2022,7:30:00 AM,0,35.2
11/7/2022,7:45:00 AM,0,34.9
11/7/2022,8:00:00 AM,0,34.7
11/7/2022,8:15:00 AM,0,34.8
11/7/2022,8:30:00 AM,0,34.9
11/7/2022,8:45:00 AM,0,34.9
11/7/2022,9:00:00 AM,0,35
11/7/2022,9:15:00 AM,0,35
11/7/2022,9:30:00 AM,0,34.8
11/7/2022,9:45:00 AM,0,34.7
11/7/2022,10:00:00 AM,0,34.7
11/7/2022,10:15:00 AM,0,36.2
11/7/2022,10:30:00 AM,0,36.1
11/7/2022,10:45:00 AM,0,35.8
11/7/2022,11:00:00 AM,0,37.3
11/7/2022,11:15:00 AM,0,36.9
11/7/2022,11:30:00 AM,0,37.5
11/7/2022,11:45:00 AM,0,37.8
11/7/2022,12:00:00 PM,0,37.8
11/7/2022,12:15:00 PM,0,38.7
11/7/2022,12:30:00 PM,0,39.6
11/7/2022,12:45:00 PM,0,41.3
11/7/2022,1:00:00 PM,0,40.1
11/7/2022,1:15:00 PM,0,40
11/7/2022,1:30:00 PM,0,39.7
11/7/2022,1:45:00 PM,0,40.3
11/7/2022,2:00:00 PM,0,39.6
11/7/2022,2:15:00 PM,0,39.5
11/7/2022,2:30:00 PM,0,39.4
11/7/2022,2:45:00 PM,0,39.5
11/7/2022,3:00:00 PM,0,38.8
11/7/2022,3:15:00 PM,0,39.3
11/7/2022,3:30:00 PM,0,38.7
11/7/2022,3:45:00 PM,0,38
11/7/2022,4:00:00 PM,0,37.1
11/7/2022,4:15:00 PM,0,36.4
11/7/2022,4:30:00 PM,0,35.6
11/7/2022,4:45:00 PM,0,34.7
11/7/2022,5:00:00 PM,0,34.2
11/7/2022,5:15:00 PM,0,34.6
11/7/2022,5:30:00 PM,0,34.9
11/7/2022,5:45:00 PM,0,35.9
11/7/2022,6:00:00 PM,0,36
11/7/2022,6:15:00 PM,0,35.9
11/7/2022,6:30:00 PM,0,35.6
11/7/2022,6:45:00 PM,0,35.1
11/7/2022,7:00:00 PM,0,34.6
11/7/2022,7:15:00 PM,0,34.6
11/7/2022,7:30:00 PM,0,34.7
11/7/2022,7:45:00 PM,0,34.6
11/7/2022,8:00:00 PM,0,34.2
11/7/2022,8:15:00 PM,0,34.2
11/7/2022,8:30:00 PM,0,34.2
11/7/2022,8:45:00 PM,0,34.3
11/7/2022,9:00:00 PM,0,34.2
11/7/2022,9:15:00 PM,0,34.1
11/7/2022,9:30:00 PM,0,32.1
11/7/2022,9:45:00 PM,0,31.6
11/7/2022,10:00:00 PM,0,31.6
11/7/2022,10:15:00 PM,0,31.3
11/7/2022,10:30:00 PM,0,31.5
11/7/2022,10:45:00 PM,0,31.6
11/7/2022,11:00:00 PM,0,31.8
11/7/2022,11:15:00 PM,0,30.8
11/7/2022,11:30:00 PM,0,30.9
11/7/2022,11:45:00 PM,0,30.8
11/8/2022,12:00:00 AM,0,30.6
11/8/2022,12:15:00 AM,0,30.9
11/8/2022,12:30:00 AM,0,30.8
11/8/2022,12:45:00 AM,0,30.8
11/8/2022,1:00:00 AM,0,30.7
11/8/2022,1:15:00 AM,0,30.7
11/8/2022,1:30:00 AM,0,30.6
11/8/2022,1:45:00 AM,0,30.7
11/8/2022,2:00:00 AM,0,30.8
11/8/2022,2:15:00 AM,0,30.9
11/8/2022,2:30:00 AM,0,30.5
11/8/2022,2:45:00 AM,0,30.3
11/8/2022,3:00:00 AM,0,30.5
11/8/2022,3:15:00 AM,0,30.5
11/8/2022,3:30:00 AM,0,31.1
11/8/2022,3:45:00 AM,0,31.3
11/8/2022,4:00:00 AM,0,31.3
11/8/2022,4:15:00 AM,0,31.5
11/8/2022,4:30:00 AM,0,31.5
11/8/2022,4:45:00 AM,0,31.7
11/8/2022,5:00:00 AM,0,31.6
11/8/2022,5:15:00 AM,0,31.3
11/8/2022,5:30:00 AM,0,31.1
11/8/2022,5:45:00 AM,0,31.2
11/8/2022,6:00:00 AM,0,31.1
11/8/2022,6:15:00 AM,0,30.7
11/8/2022,6:30:00 AM,0,30.5
11/8/2022,6:45:00 AM,0,30.1
11/8/2022,7:00:00 AM,0,29.8
11/8/2022,7:15:00 AM,0,29.2
11/8/2022,7:30:00 AM,0,29.3
11/8/2022,7:45:00 AM,0,29.9
11/8/2022,8:00:00 AM,0,31.4
11/8/2022,8:15:00 AM,0,31.8
11/8/2022,8:30:00 AM,0,32.5
11/8/2022,8:45:00 AM,0,34.1
11/8/2022,9:00:00 AM,0,34.1
11/8/2022,9:15:00 AM,0,34.5
11/8/2022,9:30:00 AM,0,33.4
11/8/2022,9:45:00 AM,0,33.7
11/8/2022,10:00:00 AM,0,35.3
11/8/2022,10:15:00 AM,0,35.2
11/8/2022,10:30:00 AM,0,36.3
11/8/2022,10:45:00 AM,0,35.6
11/8/2022,11:00:00 AM,0,36.2
11/8/2022,11:15:00 AM,0,37.1
11/8/2022,11:30:00 AM,0,37.4
11/8/2022,11:45:00 AM,0.01,38.3
11/8/2022,1:30:00 PM,0,48.7
11/8/2022,1:45:00 PM,0,47.3
11/8/2022,2:00:00 PM,0,45.2
11/8/2022,2:15:00 PM,0,42.5
11/8/2022,2:30:00 PM,0,41.7
11/8/2022,2:45:00 PM,0,40.9
11/8/2022,3:00:00 PM,0,40.4
11/8/2022,3:15:00 PM,0,39.8
11/8/2022,3:30:00 PM,0,39.1
11/8/2022,3:45:00 PM,0,38.4
11/8/2022,4:00:00 PM,0,36.7
11/8/2022,4:15:00 PM,0,35.5
11/8/2022,4:30:00 PM,0,33.9
11/8/2022,4:45:00 PM,0,33.3
11/8/2022,5:00:00 PM,0,32.3
11/8/2022,5:15:00 PM,0,31.8
11/8/2022,5:30:00 PM,0,31.6
11/8/2022,5:45:00 PM,0,31.2
11/8/2022,6:00:00 PM,0,30.6
11/8/2022,6:15:00 PM,0,30.4
11/8/2022,6:30:00 PM,0,30.2
11/8/2022,6:45:00 PM,0,29.6
11/8/2022,7:00:00 PM,0,29.8
11/8/2022,7:15:00 PM,0,29.4
11/8/2022,7:30:00 PM,0,29.3
11/8/2022,7:45:00 PM,0,29.2
11/8/2022,8:00:00 PM,0,29
11/8/2022,8:15:00 PM,0,28.7
11/8/2022,8:30:00 PM,0,28.8
11/8/2022,8:45:00 PM,0,28.4
11/8/2022,9:00:00 PM,0,28.6
11/8/2022,9:15:00 PM,0,28.3
11/8/2022,9:30:00 PM,0,28
11/8/2022,9:45:00 PM,0,28.1
11/8/2022,10:00:00 PM,0,27.7
11/8/2022,10:15:00 PM,0,27.5
11/8/2022,10:30:00 PM,0,27.5
11/8/2022,10:45:00 PM,0,27.5
11/8/2022,11:00:00 PM,0,27.3
11/8/2022,11:15:00 PM,0,27.4
11/8/2022,11:30:00 PM,0,27
11/8/2022,11:45:00 PM,0,26.9
11/9/2022,12:00:00 AM,0,27
11/9/2022,12:15:00 AM,0,26.7
11/9/2022,12:30:00 AM,0,26.2
11/9/2022,12:45:00 AM,0,26.5
11/9/2022,1:00:00 AM,0,26.1
11/9/2022,1:15:00 AM,0,26
11/9/2022,1:30:00 AM,0,26.1
11/9/2022,1:45:00 AM,0,26.1
11/9/2022,2:00:00 AM,0,25.8
11/9/2022,2:15:00 AM,0,25.7
11/9/2022,2:30:00 AM,0,25.4
11/9/2022,2:45:00 AM,0,25.3
11/9/2022,3:00:00 AM,0,24.9
11/9/2022,3:15:00 AM,0,25.1
11/9/2022,3:30:00 AM,0,24.8
11/9/2022,3:45:00 AM,0,24.8
11/9/2022,4:00:00 AM,0,24.6
11/9/2022,4:15:00 AM,0,24.7
11/9/2022,4:30:00 AM,0,24.6
11/9/2022,4:45:00 AM,0,24.4
11/9/2022,5:00:00 AM,0,24.2
11/9/2022,5:15:00 AM,0,24.3
11/9/2022,5:30:00 AM,0,23.8
11/9/2022,5:45:00 AM,0,24.2
11/9/2022,6:00:00 AM,0,23.9
